,Title,Company,Location,Link,Review,Salary,Description,Crawl Time,Crawl Date
29,CIB - Markets - Product Business Analyst - Associate,"JPMorgan Chase Bank, N.A.","Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=fd3346978dcafddf&fccid=aaf3b433897ea465&vjs=3,3.9,None,"Business Analyst Responsibilities include:
Co-ordinate with downstream applications for new enhancements (demo, test cases)
Onboard new downstream applications for data consumptions (integration of applications)
Triage and resolve issues highlighted by downstream applications
Author business requirements and other supporting materials to detail business need
Partner with IT / Feature Teams to translate user needs into accurate and complete business user stories, document process flows (Visio, Powerpoint or Signavio)
Prepare 'as is' and 'to be' workflows, identify high level gaps & differences
Facilitate requirement sessions with LOB current and future users of toolset
Document detailed business requirements and support rank order prioritization
Ensure broad awareness and consensus for all in- & out- of scope business requirements
Author, contribute and confirm test plans, scripts and success criteria
Validate UAT test conditions & results
Support the definition and generation of project metrics and reporting
Triage and prioritize testing, post implementation and production defects
Author training documentation, maintain Product information sites (Confluence, Sharepoint)
Contribute to Policy & Procedure instructions
Support technology release events, prior/during/post deployment, Participate in Production Support validation
Demonstrate tools (and associated enhancements) to user community and prospective stakeholders; identify opportunities to expand product adoption
Maintain effective relationships with sponsors, stakeholders, and key partners
Contribute to the definition and development of multi-year product roadmap
Support the definition and generation of project metrics and reporting across product backlog of user stories
Co-ordinate with downstream applications for new enhancements (demo, test cases)
Onboard new downstream applications for data consumptions (integration of applications)
Triage and resolve issues highlighted by downstream applications
Knowledge of XMLs, JSON, SQL, or Alteryx is a plus
Knowledge of Wholesales Payment, Security Services, or Markets business is a plus
JPMorgan Chase & Co., one of the oldest financial institutions, offers innovative financial solutions to millions of consumers, small businesses and many of the world's most prominent corporate, institutional and government clients under the J.P. Morgan and Chase brands. Our history spans over 200 years and today we are a leader in investment banking, consumer and small business banking, commercial banking, financial transaction processing and asset management.
We recognize that our people are our strength and the diverse talents they bring to our global workforce are directly linked to our success. We are an equal opportunity employer and place a high value on diversity and inclusion at our company. We do not discriminate on the basis of any protected attribute, including race, religion, color, national origin, gender, sexual orientation, gender identity, gender expression, age, marital or veteran status, pregnancy or disability, or any other basis protected under applicable law. In accordance with applicable law, we make reasonable accommodations for applicants' and employees' religious practices and beliefs, as well as any mental health or physical disability needs.",20:11:19,28/12/2020
30,Business Analyst,Columbia Sportswear Company,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=0baff52d099de378&fccid=e87d9cecd33775c9&vjs=3,3.7,None,"The Supply Chain Business Analyst is responsible to support Columbia GIS to deliver corporate solution and provide production support to business. This role will also work with teammates and business to define area of functional need and translate those needs into requirements for project execution. The primary areas of responsibility include cross-functional requirements gathering, participate solution design, programming, testing, documentation, training, implementation and production support.
Business Analyst
OUTGROWN YOUR OWN BACKYARD? COME PLAY IN OURS.
At Columbia, we’re as passionate about the outdoors as you are. And while our gear is available worldwide, we’re proud to be based in the Pacific Northwest, where natural wonders are our playground.
Every product we make and every task we undertake is inspired by the famous words of our founder Gert Boyle: “It’s perfect. Now make it better.” As pioneers of relentless improvement, we are constantly evolving.
We believe the outdoors is ours to protect and strive to keep our planet healthy. We believe in empowering people to experience the outdoors to the fullest.
And we believe in you.
ABOUT THE POSITION
The Supply Chain Business Analyst is responsible to support Columbia GIS to deliver corporate solution and provide production support to business. This role will also work with teammates and business to define area of functional need and translate those needs into requirements for project execution. The primary areas of responsibility include cross-functional requirements gathering, participate solution design, programming, testing, documentation, training, implementation and production support.
HOW YOU’LL MAKE A DIFFERENCE
Participates GIS Projects to deliver corporate solution to the business partners in the region.
Provides solution and operation helpdesk support in Asia Time Zone.
Analyzing data and providing reports
Assists the team to review business processes and identifies opportunities for process improvements.
Communicates with business in the region to collect and gather their requirements and needs.
Involves system design and solution development.
Executes solution test, implementation and maintenance support.
Writes and maintains technical documentations to describe requirements, logic, testing, changes, and corrections
Coordinates and provide UAT testing support in the region
Develops and delivers training as determined by the project requirements.
YOU ARE
Displays a positive attitude and maintain open lines of communication
Demonstrates flexibility in day-to-day work.
Sets high standards of performance for oneself.
Establishes harmonious working relationships with team members.
Appreciates each team member's contributions and values each individual member.
Establishes effective working relationship with clients.
YOU HAVE
High school education or equivalent. Some higher education in computers, accounting or office practices desirable, or work experience equivalent to education.
0-2+ years of experience working as a business analyst or similar position
Proficient in spoken and written English
Exposure in Garment Sourcing, Supply Chain or retail business domain is preferred
Hands on experience with mass data analysis on Azure
Hands on Programming experiences and familiar with languages of VBA, VB.net, SQL, C#, Java, XML, Python, Spy Spark
JOB SKILL
Effective communication skills is a must
Able to Works under pressure.
Need to be a collaborative team player.
Flexible to work with people with different time zones.
Proficient in manipulating data including statistical analysis and advanced math calculations
Experience with large data sets and familiarity with Azure
JOB SCOPE
Job requires analytical mind set.
Job requires analysis, design, and troubleshooting abilities
Job requires ability to work productively in a matrix environment.
Job consists of recurring work situations with occasional variations from the norm.
Duties are performed independently with minimal supervision and general direction given
Operates from established and well-known procedures but is required to be creative in resolving problems.
Works are required to verify and check as errors may not be easily identified and may result in incorrect inventory/sales information and could affect sales and relationships with retailers.
INTERPERSONAL CONTACTS
Contacts are made primarily within the organization.
Internal contacts include Supply Chain Business Analysts, some GIS functional teams and cross functional business partners in the region.
External contacts include third-party supply chain and solution vendors.
Interactions tend to focus on information exchange and problem resolution.
Contacts may contain confidential/sensitive information.
Require active interaction with contacts through face to face or all kind of communication tool like email, team and webex.
JOB CONDITION
Job requires travel
Job requires hours that will often exceed 8 hours per day and/or 40 hours per week during times of peak activity or rush projects.
Evening meetings and/or weekend work occasionally required to collaborate with people in other time zones and to ensure timely project completion.
Job pressure exists in the balancing of several projects with conflicting and sometimes changing deadlines.
Exposure to a computer CRT.
Job involves repetitive hand/wrist movements, type, sit or stand for extended periods of time, use of computer hardware/software including keyboard and mouse.
#LI-CC1
Columbia Sportswear Company and our portfolio of brands, including Columbia, SOREL, Mountain Hardwear and prAna, know a thing or two about adventures. After all, we've been on one since 1938, working to perfect the art of enjoying the outdoors. Behind everything we make is an employee who's found that the greatest adventure starts with joining a company that strives to do the right thing.
This job description is not meant to be an all-inclusive list of duties and responsibilities, but constitutes a general definition of the position's scope and function in the company.",20:11:20,28/12/2020
31,Business Analyst,"Hacker Valley, Inc.","Bengaluru, Karnataka","https://in.indeed.com/company/Hacker-Valley,-Inc./jobs/Business-Analyst-8ea60caf207cf13b?fccid=c0762ccb4d986bcc&vjs=3",None,None,"JOB DESCRIPTION
We are looking for an enthusiastic BD intern to join our team and provide creative ideas to help achieve our goals.
Responsibilities
Ability to thrive in a fast-paced, entrepreneurial environment requiring strong initiative, creativity, collaboration, Self-Reliant and passion to learn.
Excellent and confident interpersonal and presentation skills with the ability to portray a strong professional image
Build business by identifying and selling to prospects, maintaining relationships with clients.
A self-starter who can effectively work within a strong team culture while being independent in managing his/her business
Contract length: 4 months
Job Types: Full-time, Internship
Salary: ₹0.00 per month
Schedule:
Day shift
Education:
Bachelor's (Preferred)
Work Remotely:
Yes",20:11:22,28/12/2020
32,Business Process Analyst I / Business As Usual (BAU) Writer,"JPMorgan Chase Bank, N.A.","Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=2877319f25f3b7e5&fccid=aaf3b433897ea465&vjs=3,3.9,None,"EVENING SHIFT: 12:30/1:00PM - 9:30/10:00PM IST
CTO Operations Documentation is a high performing team of technical writers responsible for developing, publishing, and maintain the Standard Operating Procedures (SOPs) used throughout JPMorgan Chase's Central Transaction Operations (CTO) organization. These procedures support the CTO employees who execute the tasks and processes and they provide the auditable evidence of the correct way to perform a given task or process. BAU Writers document and maintain standard operating procedures for Operations employees in a fast-paced, deadline-driven corporate environment. Additionally, they act as librarians for supporting business documents. They are responsible for logic flow and gap analysis, adherence to internal styles and standards, and following complex, tightly-controlled processes. We expect all BAU Writers to be well-organized, attentive to detail, flexible, and competent in a fast-paced, deadline-driven corporate environment.
Responsibilities
Provide writing/editing support to CTO lines of business. 15% original writing/85% revising.
Revise or create procedures from documentation provided by the lines of business.
Partner with Subject Matter Experts to ensure that procedures accurately reflect current processes established within each department.
Partner with process mapping and legal obligations community to ensure documents are accurately aligned as required.
Maintain online repository, posting new/updated procedures as needed.
Maintain document properties correctly to ensure accurate reporting (both internal and external to Operation Documentation).
Archive master files and iterative versions for record retention purposes.
Balance conflicting demands to support expected work as well as urgent requests.
Escalate issues that arise with clients, workload, tools, and processes.
Manage relationships with a variety of internal clients and partners, providing consulting as needed.
Complete routine administration, including attending meetings (whether internal or client), fulfilling training requirements, and reporting to management or clients as requested.
Complete special assignments and projects as needed.
Provide additional support to Operations Documentation Management as needed.

Core Responsibilities
Write/update CTO functional procedures, including performing critical gap analysis, workflow planning (reviews and approvals), document management (properties, statuses, publications, decommissions, etc.), and troubleshooting issues for assigned work. (60%)

Additional Responsibilities:
Work on other assigned projects, blitzes, subteams, and other special projects as required at management's discretion. (20%)
Personal and Process Improvement Responsibilities - Improve internal process and increase efficiencies as well as personal learning and development. (10%)
Administration Responsibilities - Complete firmwide and other required/suggested training, update development goals, attend staff meetings and town halls, complete timesheets, etc. (10%)

Skill/Competency Requirements:
Technical writer with strong logic and analysis skills; emphasis on procedure writing.
Project management expertise.
Proven ability to thrive in ambiguous work environments.
Proven ability to prioritize and efficiently complete multiple assignments while maintaining the highest quality.
Passion for improving systems and processes.
Ability to work effectively within an ever-changing environment of conflicting priorities/demands.
Must be able to quickly grasp the mechanics of a job function and synthesize the new knowledge into existing parameters.
Must be able to communicate with all levels of employees, including the end-user, project teams, operation managers, and control partners.
Aware of and able to use technical writing conventions and methodology Example: Information mapping.
Strong time management, problem solving, and prioritization skills.
Must be able to make independent decisions based on known criteria.
Decisions made can impact the CTO organization negatively when accuracy and timeliness of content, risks and controls, and employee relationships are not managed appropriately.
The reputation of Operations Documentation is also impacted by employee decisions.
Manage relationships with a variety of internal clients and partners, providing consulting as needed.
Basic understanding of structured writing techniques, templates, style guides, and file management.
Ability to meet travel expectations of 20% (travel is typically not required for this role).

Knowledge/Experience/Education Requirements:
Bachelors degree from an accredited school, with a demonstration of strong academic performance.
3-5 years of experience in a technical writing role, emphasis on procedure writing.
Locations other than the U.S., must be fluent in English as a first language (including reading, writing, and speaking) OR recently earned a total TOEFL (Test of English as a Foreign Language) minimum score of 90, with a minimum writing subscore of 25.
Experience with formal change management methodology.
Ability to quickly learn software and web application skills.
Awareness of Document Management Systems/Content Management Systems (DMS/CMS) (Experience or basic exposure).
Strong computer skills; proficiency in Microsoft applications (MS Visio, Advanced MS Excel, MS PowerPoint, MS Project) and comfort with learning and using new software tools (SharePoint, KB Admin, Chase Answers, Change Manager, Intake Queue, etc.).
Chase is a leading financial services firm, helping nearly half of America's households and small businesses achieve their financial goals through a broad range of financial products. Our mission is to create engaged, lifelong relationships and put our customers at the heart of everything we do. We also help small businesses, nonprofits and cities grow, delivering solutions to solve all their financial needs.
We recognize that our people are our strength and the diverse talents they bring to our global workforce are directly linked to our success. We are an equal opportunity employer and place a high value on diversity and inclusion at our company. We do not discriminate on the basis of any protected attribute, including race, religion, color, national origin, gender, sexual orientation, gender identity, gender expression, age, marital or veteran status, pregnancy or disability, or any other basis protected under applicable law. In accordance with applicable law, we make reasonable accommodations for applicants' and employees' religious practices and beliefs, as well as any mental health or physical disability needs.
Equal Opportunity Employer/Disability/Veterans",20:11:23,28/12/2020
33,Senior Business Analyst,NoBroker Hood,"Bengaluru, Karnataka",https://in.indeed.com/company/NoBroker-Hood/jobs/Senior-Business-Analyst-5e1c13c0ee09e2c6?fccid=68a18a0bb97e3e57&vjs=3,None,"₹4,00,000 - ₹7,00,000 a year","Will be primarily involved in insights works ( new reports)
Must have handled team for 2 years, in case he needs to take reporting of MIS in place of BA - addon
Experience - 4+ years
Technical skills - Google sheets, Advanced Excel - Requirements, data analytics tools
Worked in early age startups
Aware of field sales/ field ops basic KPIs ( Sale cycle, servicing tat, lead funnel, etc. )
Job Type: Full-time
Salary: ₹400,000.00 - ₹700,000.00 per year
Schedule:
Morning shift
Supplemental Pay:
Performance bonus
Work Remotely:
Temporarily due to COVID-19",20:11:25,28/12/2020
34,Business Analyst,Société Générale,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=a263a8b5f3b3c51d&fccid=df6948c9b8da6236&vjs=3,3.9,None,"Responsibilities
Proven capability of following up a project’s planning and budget.
Strong project management experience to coordinate and engage with Front, M
Strong experience in liaising with Senior management of the bank at CXO levels
Conduct Project Steering meetings and coordination with Sponsors and stakeholder
Manage Scoping & Costing for the project and alert Sponsors accordingly
Produce periodic test reporting, dashboards for audience at various levels.
Profile required
Experience : 3-7yrs
Functional expertise in Investment banking domain.
Strong experience in Test management, Test plan, Test strategy preparation with experience in driving end to end tests.
Experience in analysing and synthesizing complex requirements & provide functional design.
Strong experience in working on front to back system implementation and migration projects in Investment banking domain.
Build, Groom and Manage a team of implementation consultants focusing on tests and acceptance.
Strong commitment and rigor to work under pre-defined timelines.
Good communication skills in international, multi-team and multi-cultural environment:
Excellent English communication skills both spoken and written
Ability to steer distant development teams
Why join us
We are committed to creating a diverse environment and are proud to be an equal opportunity employer. All qualified applicants receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status
Business insight
At Société Générale, we are convinced that people are drivers of change, and that the world of tomorrow will be shaped by all their initiatives, from the smallest to the most ambitious.
Whether you’re joining us for a period of months, years or your entire career, together we can have a positive impact on the future. Creating, daring, innovating and taking action are part of our DNA.
If you too want to be directly involved, grow in a stimulating and caring environment, feel useful on a daily basis and develop or strengthen your expertise, you will feel right at home with us!
Still hesitating?
You should know that our employees can dedicate several days per year to solidarity actions during their working hours, including sponsoring people struggling with their orientation or professional
integration, participating in the financial education of young apprentices and sharing their skills with charities. There are many ways to get involved.
We are an equal opportunities employer and we are proud to make diversity a strength for our company. Societe Generale is committed to recognizing and promoting all talents, regardless of their beliefs, age, disability, parental status, ethnic origin, nationality, sexual or gender identity, sexual orientation, membership of a political, religious, trade union or minority organisation, or any other characteristic that could be subject to discrimination.
Reference: 20000ROP
Entity: SG Global Solution Centre
Starting date: 2021/03/12
Publication date: 2020/12/21",20:11:26,28/12/2020
35,Business Analyst,Rubixe,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=8be79fa5732583ce&fccid=9ff3d3c80e892c04&vjs=3,4.0,None,"Job Description:
Years of Experience: 1 Year
The ideal candidate for this position should be able to
Analyze the requirements from the business perspective, how it uses technology and what its goals are
Do market research and formulate strategies to improve the product proposition
Persuade internal and external stakeholders in product development
Able to formulate and execute marketing strategies
Own to product development
Good understanding of how a market place work.
Passionate about building products to market needs.
A good team player, communicator, collaborator and negotiator
Good conflict resolution skills.",20:11:27,28/12/2020
36,Data Visualization Analyst,Unusual Hire,"Bengaluru, Karnataka",https://in.indeed.com/company/Unusual-Hire/jobs/Data-Visualization-Analyst-a8d0b309f8541e1f?fccid=d6db17b075bc30cc&vjs=3,None,"₹20,000 - ₹40,000 a month","Job Title: Data Visualization Analyst
Job Summary
Data visualisation is about presenting large amounts of information in ways that are universally understandable or easy to interpret and spot patterns, trends and correlations. These representations include charts, graphs, info graphics and other pictorial diagrams.
Duties and responsibilities
Making large and/or complex data more accessible, understandable and usable
Transforming, improving and integrating data, depending on the business requirements
Combining the data result sets across multiple sources (also known as the data federation)
Delivering the data in a useful and appealing way to users
Requirements
Excellent analytical skills
Ability to work with large amounts of information and see the ‘bigger picture’
Comfortable with juggling facts, figures, and number crunching
Communication skills, both written and oral
Critical thinking: able to look at numbers, trends, and data and come to new conclusions based on the findings
Attention to detail
Excellent math's skills
Education: Bachelor’s or Master’s degree in Computer Science or related field, 1-3 year(s) of equivalent experience.
Job Type: Full-time
Salary: ₹20,000.00 - ₹40,000.00 per month
Schedule:
Flexible shift
Monday to Friday
Experience:
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)",20:11:28,28/12/2020
37,Sr. Business Analyst,Dalvkot Utility Enterprises Private Limited,"Whitefield, Bengaluru, Karnataka",https://in.indeed.com/company/Dalvkot-Utility-Enterprises-Private-Limited/jobs/Senior-Business-Analyst-c6349374494005e3?fccid=d71a758aa900c86d&vjs=3,None,"₹5,00,000 - ₹6,00,000 a year","Roles & Responsibilities:
Requirements Gathering and Analysis, Solution Design and Proposal
Ability to write User stories in Scrum / Agile
Write/Review Functional Specifications for APIs,
Liaising between the IT department and the Executive branch.
Acting as an information source and communicator between business branches.
Understanding strategic business needs and growth plans.
Analyzing the design of technical systems and business models.
Utilizing IT data for business insights.
Sourcing and implementing new business technology.
Producing reports on application development and implementation.
Running A/B tests and analyzing data.
identifies and establishes scope and parameters of requirements analysis on a project-by-project basis to define project impact, outcome criteria, and metrics.
Works with stakeholders and project team to prioritize collected requirements.
Responsible for identifying and defining the business needs of their clients and stakeholders
and helping to determine solutions to meet business needs or resolve business problems.
Skills Required:
Degree in Computer engineering/technology.
Certified scrum master and agile methodology will be an added advantage, but complete
knowledge of both is mandatory
Effective communication skills, both written and verbal.
4 to 5 years in IT Business analysis.
Analytical mindset.
Exceptional interpersonal and problem-solving skills.
Job Type: Full-time
Salary: ₹500,000.00 - ₹600,000.00 per year
Benefits:
Health insurance
Schedule:
Morning shift
Experience:
Business Analyst: 4 years (Preferred)
Work Remotely:
No
COVID-19 Precaution(s):
Remote interview process
Temperature screenings
Virtual meetings
Sanitising, disinfecting, or cleaning procedures in place
Speak with the employer
+91 9353049993",20:11:29,28/12/2020
38,Business Intelligence Analyst,Ather Energy,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=c642451f4c8c17ec&fccid=e1ad863ae62688ed&vjs=3,4.0,None,"You’ll be our: Business Intelligence Analyst
You’ll be based at:IBC Knowledge Park, Bengaluru
You’ll be Aligned with:Business Intelligence Lead
You’ll be a member of:Business Intelligence Team

Our consumer journey is a wealth of information captured at different touchpoints of interaction. Not only are the online touchpoints like the website, email marketing, digital marketing, app interactions, social engagement tracked, we also accumulate information through physical touchpoints like the experience centre, call interactions, vehicle service interactions or events.
We want someone who is part of the brand journey and finds questions that data can answer. An explorer than an analyst. From deciding the structure of the experiments to finding the insights and deciding business actionables, it’s owned by this person.
What you’ll do at Ather:
Create reports and dashboards for key metrics for each function.
Learn and understand a broad range of Ather’s data sources and know how, when and which data sources to use.
Presenting written recommendations and insights to key stakeholders.
Identifying, developing and executing data analysis, with actionable insights to help business functions answer key questions.
Translate business requirements into actionable insights and easy to use dashboards.
Shaping and informing key metrics and indicators for each function by which the function will assess its performance.
Work with cross-functional teams to understand multiple systems, data sources and design and deploy the right BI tool for that use-case.
Collaborate with the data intelligence team to build the right dashboard for the use of the functional team.

Here’s what we are looking for:
Ability to work with BI tools like Tableau, Power BI, Metabase.
Experience in writing SQL queries
Knowledge of working with Google Analytics, Drip, konnect insights, etc.
Strong communication skills both written and verbal.
Basic knowledge of server and cloud systems
Understanding of working with Grafana, Kibana and data studio.

You bring to Ather:
A master’s/bachelor’s in Mathematics/Statistics/ Computer Science Engineering
2-4 years of working experience in the data analytics field in a data-driven company or function",20:11:30,28/12/2020
39,Business Analyst - IT,Société Générale,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=40dd9af2ffc74877&fccid=df6948c9b8da6236&vjs=3,3.9,None,"Responsibilities
Capture business requirements aligned with the overall business objectives
Analyse business requirements based on prioritization given by PO
Study impacts of business requirements advising on options, risks & costs
Help the PO and the team in decomposing requirements into detailed stories
Translate requirements into Functional Specification documents/BRD’s
Assist the PM in producing artefacts like Project Schedule,Business Case etc.
Analyse impact of product design on IS functional architecture
Understand and take into consideration technical architecture constraints
Contribute with Functional Architect in the choices of implementation within the IS
Profile required
3 to 5 yrs of experience working as a IT Business Analyst.
Experience around functional testing strategy definition and to functional testing activities
Ability to write BDD’s and User Stories with prescribed criteria
Ability to conduct test sessions across SIT/UAT and non regression test runs
Understanding of Finance concepts/Capital Markets and Investment banking concepts
Why join us
“We are committed to creating a diverse environment and are proud to be an equal opportunity employer. All qualified applicants receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status”.
Business insight
Societe Generale is one of the leading European financial services groups. Based on a diversified and integrated banking model, the Group combines financial strength and proven expertise in innovation with a strategy of sustainable growth, aiming to be the trusted partner for its clients, committed to the positive transformations of society and economy. Active in the real economy for over 150 years, with a solid position in Europe and connected to the rest of the world, Societe Generale has over 147,000 members of staff in 67 countries and supports on a daily basis 31 million individual clients, businesses and institutional investors around the world by offering a wide range of advisory services and tailored financial solutions.
We are an equal opportunities employer and we are proud to make diversity a strength for our company. Societe Generale is committed to recognizing and promoting all talents, regardless of their beliefs, age, disability, parental status, ethnic origin, nationality, sexual or gender identity, sexual orientation, membership of a political, religious, trade union or minority organisation, or any other characteristic that could be subject to discrimination.
Reference: 20000P12
Entity: SG Global Solution Centre
Starting date: 2021/03/22
Publication date: 2020/12/24",20:11:32,28/12/2020
40,Business Analyst - SAP (SD),Collins Aerospace,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=54bd6e71886d51c8&fccid=3d30677097704d8f&vjs=3,3.7,None,"Date Posted:
2020-12-23-08:00
Country:
India
Location:
Embassy Tech Village, 4th Floor Building 2B, Marathahalli, Devarabeesanahalli Village, Varthur Hobli, Bangalore, India
Overview:
The Digital Technology SAP team is seeking a highly motivated and innovative individual to be a part of our team. The Business Analyst will support the SAP enterprise solution.
Job Title:
Business Analyst - SAP (SD)
Job Responsibilities
The responsible person will contribute as a key analyst supporting both production and implementation tasks/activities. The analyst will be responsible for reviewing, analyzing, planning, developing, testing, documenting, and implementing processes within a variety of business units.
Troubleshoot and perform basic debugging of SAP programs in order to solve application or configuration issues.
Work closely with development teams and quality assurance to provide on-time delivery to customers with the highest quality.
Troubleshoot common day to day issues while working with the business stakeholders through resolution to ensure the agreed to SLA’s are met with quality
Requirements gathering, SAP design development, including writing of functional specifications, system configuration, unit & integration testing.
Development of training materials and test scripts, go-live activation and ongoing user support.
Create and implement management changes associated with business process redesign.
Maintains active communication with business users and stakeholders to manage expectations regarding change to the system and the introduction of new and enhanced functionality
Manages multiple priorities and successfully completes multiple projects
Qualifications:
This position requires a Bachelor's/Master’s degree in an appropriate discipline and 3+ years of relevant experience.
Order Management: Quotations, Standard Orders, Consignment, Scheduling Agreements, Returns, Credit and Debit Memos, ATP, GATP, Back Order Processing, Material Determination, Sales BOM’s, pricing, billing/invoicing, Customer Master. Working knowledge of Material master and IDOC processing.
Logistics Execution: Deliveries- Inbound and Outbound, standard, subcontracting, third-party, drop-ship, deliveries without reference. Delivery due list, Route determination, delivery forms, labels and picking processes. Shipments, Packing Instructions, handling units, shipping forms, Bill of Lading, shipping and customer specific labeling. Working knowledge of GTS (Global Trade Services) integration desired.
Desired Skills:
Strong verbal and written communication skills a must.
Ability to work well in a virtual team environment with peers; business partners and end users.
Self-directed and experienced with minimal management oversight.
Ability to communicate effectively with technical and non-technical customers; peers and team members.
Must be highly organized and able to juggle multiple customer; business partners and business priorities.
Ability to lead in a fast moving, high pressure software development and deployment environment.
Ability to negotiate with business and resolve internal and external conflicts.
Experience/knowledge working in the Aerospace & Defense industry is a plus
Collins Aerospace, a Raytheon Technologies company, is a leader in technologically advanced and intelligent solutions for the global aerospace and defense industry. Collins Aerospace has the capabilities, comprehensive portfolio and expertise to solve customers’ toughest challenges and to meet the demands of a rapidly evolving global market.
Our Avionics team advances aviation electronics and information management solutions for commercial and military customers across the world. That means we’re helping passengers reach their destination safely. We’re connecting aircraft operators, airports, rail and critical infrastructure with intelligent data service solutions that keep passengers, flight crews and militaries connected and informed. And we’re providing industry-leading fire protection and safety systems that our customers can count on when it matters most. Are you ready to learn from the most knowledgeable experts in the industry, develop the technologies of tomorrow and reach new heights in your career? Join our Avionics team today.
Collins Aerospace Diversity & Inclusion Statement:
Diversity drives innovation; inclusion drives success. We believe a multitude of approaches and ideas enable us to deliver the best results for our workforce, workplace, and customers. We are committed to fostering a culture where all employees can share their passions and ideas so we can tackle the toughest challenges in our industry and pave new paths to limitless possibility.
WE ARE REDEFINING AEROSPACE.
Some of our competitive benefits package includes:
Benefits package includes:
Meal coupons
Group Term Life Insurance.
Group Health Insurance.
Group Personal Accident Insurance.
Entitled for 22 days of vacation and 7 days of contingency leave annually.
Employee scholar programme.
Work life balance.
Car lease programme.
National Pension Scheme
LTA
Fuel & Maintenance /Driver wages
Meal vouchers
Nothing matters more to Collins Aerospace than our strong ethical and safety commitments. As such, all India positions require a background check, which may include a drug screen.
Note:
Background check and drug screen required (every external new hire in the India)
Drug Screen only performed for Operations Positions
At Collins, the paths we pave together lead to limitless possibility. And the bonds we form – with our customers and with each other - propel us all higher, again and again.
Apply now and be part of the team that’s redefining aerospace, every day.
Raytheon Technologies is An Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, age or any other federally protected class.
Privacy Policy and Terms:
Click on this link to read the Policy and Terms",20:11:33,28/12/2020
