,Title,Company,Location,Link,Review,Salary,Description,Crawl Time,Crawl Date
17,Business Analyst,WEN,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=ffc189b546de1c93&fccid=42ece8b4b3955811&vjs=3,None,None,"Urgent Req. for the Post of Business Analyst at Bangalore Location.
Roles and responsibilities:
This is like a business analyst role in an IT company.
Candidate needs to understand our ERP, work on various business aspects of it like adding distributor, managing price masters, adding sales schemes, pulling data from ERP, checking data from ERP etc.
Candidate needs to continuously monitor ERP and DMS (Distributor management system) for any bugs.

Working Days:
Monday to Saturday
Work Location:
Bangalore
If you are interested then Please send us your updated Cv with your current and expected CTC in word format.
Rashmi Tambutkar
Mobile : 9004319460
rashmit@wen-jobs.com
WEN | Creating Opportunities.
www.wen-jobs.com",18:06:48,31/12/2020
18,HR Business Analyst - Reporting,Ernst & Young,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=4d6881929d1f5de2&fccid=1544766d4c2915b0&vjs=3,4.0,None,"The opportunity

The team is seeking high-caliber data analysis and analytics professional with a specific focus on, data investigation, predictive modeling, and data visualizations to deliver strategic insights to decision makers. The person in this role requires strong client relationships with our most senior leaders. This is an important position requiring both technical knowledge and business awareness, providing challenging opportunities for motivated individuals to contribute to the strategic direction of achieving our NextWave ambitions.

Your key responsibilities

We support the Talent team and its Global leaders by creating a strategically driven measurement portfolio including: decision supporting dashboards, reports, and deep dive analyses. Successful candidates will build key partnerships with Talent leaders to understand and deliver on business needs
Consults with our senior leadership in Global Talent Centers of Expertise such as HR Enablement, Total rewards, Field Services, Recruiting, Talent Development, Talent Shared Services and Performance Management to understand their strategic imperatives. Provides exceptional service by being connected, responsive and Insightful. Understands their needs and business questions to determine the right approach for analysis and what to deliver.
Maintain strong business relationships with key stakeholders (including the Executive Layer), Global Talent Function and HR Services teams) to keep on the pulse of what is important to leadership and build relevant analysis and interpretation.
Establishes credibility by demonstrating an understanding and keeping current on Talent Analytic trends, research and tools. Generates innovative ideas to employ in deliverables.
Independently drive the successful delivery of projects and products using strong project management and deployment focused activities.
Analyzes and clearly presents data and other information to identify significant trends or key issues, provides recommendations based on key trends and forecasts. ,
Produce analysis and visualizations through cutting edge technologies such as PowerBI, or Spotfire.
Generates innovative ideas and solutions that improve products, insights and our ability to efficiently deliver.
Support global and local workforce planning processes by facilitating planning activities, communications, and escalations


Skills and attributes for success
Strong design aesthetic and visualization skills
Good operational experience or knowledge with HR processes and systems related to workforce reporting, recruiting, learning, performance management and overall people data
Extensive reporting experience including knowledge of process and data usage. Knowledge of standard metrics and key performance indicators
Expertise in providing in depth HR data insights using Excel and visualisation tools such as power BI and/or Tableau.
Strong experience with developing actionable management dashboards for HR or Talent organizations.
To qualify for the role you must have
3 to 5+ years of reporting and dashboard experience
Strong relationship and interpersonal communication skills
Have proven extensive relevant experience in understanding People data analysis and reporting
Proven track record of working with clients in Talent teams
Bachelor’s degree required
Possible certification in Data analytics and Data visualization
Ideally, you’ll also have
SuccessFactors implementation knowledge
What we look for

An enthusiastic and motivated individual who loves to be able to tell a story using a range of data analytics tool, linking insights to the business strategy. An individual who can create data analytics tools, link in with our PDRA servicer and consult effective with business leaders.",18:06:49,31/12/2020
19,Mgr Business Process Analyst,Teva Pharmaceuticals,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=3426f7e1953f6edb&fccid=898362c5e54ec4c7&vjs=3,3.7,None,"Validation Expert (X 5):
Validation expert will be responsible to all validation deliverables in a GxP environment.
Defining validation and tests plan for the systems according to system developments life cycle (SDLC)
Responsible for writing & reviewing validation documents, including test scripts, test plan and summary reports
Execution and Management of the test plan, test execution, system versions and defects at the gALM system
Management of the system changes by using MKS system and the validation related activities
Works closely with project managers and gives support on validation issues
Qualifications
Required experience & qualifications:
Information systems/Software engineer
8+ years of experience in validation & software testing
Experience with validation documents writing, such as, validation plan, test plan, test summary report
Experience working in a GxP environment and Pharma companies
Experience working with testing tools, such as HP Quality Center
Excellent English- speaking & writing
Team player & good communication skills
Fast learner
Advantage for SQL queries writing and automation of testing
Function
Information Technology
Sub Function
Business Process Analysis
Reports To
In process of validation
Already Working @TEVA?
If you are a current Teva employee, please apply using the internal career site available on ""Employee Central"". By doing so, your application will be treated with priority. You will also be able to see opportunities that are open exclusively to Teva employees. Use the following link to search and apply: Internal Career Site
The internal career site is available from your home network as well. If you have trouble accessing your EC account, please contact your local HR/IT partner.",18:06:50,31/12/2020
20,Business Analyst,Mantra Labs,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=73ccae743a181002&fccid=3a48e4fa4e0e21a7&vjs=3,3.7,None,"Job Title:
Business Analyst
Job Description:
Work with mainly Insurance domain.

Capture the requirements in the form of Requirement documents.

Ability to handle multiple tasks, willing to go the extra mile.

Should be Subject Matter Expert in Insurance field.
Experience Range:
2 - 4 years
Educational Qualifications:
Any graduation,
Job Responsibilities:
You also meet most (if not all) of the following requirements:

2-4 years of relevant experience

At least 2 years experience in Retail Banking Systems and Insurance(Health, Life etc) domains

Expertise in creation and definition of Business Requirement Documents

Bachelors degree

Excellent communication ,presentation and documentation skills
Skills Required:
Excellent communication, presentation and documentation skills,
Candidate Attributes:
Passionate about work.
Loves to work in team
Job Code: KL-YRHUQPY3",18:06:51,31/12/2020
21,Business Analyst,Ampcome Technologies,"Bengaluru, Karnataka",https://in.indeed.com/company/Ampcome/jobs/Business-Analyst-30b1b00d2f761cbb?fccid=8d01f9794deb52ed&vjs=3,None,"₹20,000 - ₹1,00,000 a month","Develop a deep understanding of end users and clients
Ensure accurate flow of client ask, information from product managers to develop error free stories for development
Defining scope of the build or project with architects and PMs
Interact with the technology team and help them understand the business aspects of the solution
Prepare use cases, business requirements documents (BRD), system requirements specification (SRS) documents and other functional documents
Performing basic level of acceptance testing
Work with the end users/clients to help them understand the changes/new solution
Expected Start Date: 7/12/2020
Job Type: Full-time
Salary: ₹20,000.00 - ₹100,000.00 per month
Schedule:
Monday to Friday
Experience:
business analysis: 3 years (Required)
total work: 3 years (Required)
Web / Mobile App Development: 3 years (Preferred)
Education:
Bachelor's (Required)
Speak with the employer
+91 8971444922",18:06:52,31/12/2020
22,Business Analyst,ANZ Banking Group,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=b545818367f62171&fccid=82e2c70af47d511b&vjs=3,4.1,None,"Requisition Title -
Business Analyst
Job Number: - IND026737
Description

An innovative, flexible and collaborative work environment
Be part of an organization that values diversity, inclusion, and respect
Come work for an adaptive, resilient, and socially responsible organization

About The Role
Role Location: Bangalore
Role Type: Full Time
Shift Schedule: Flexible


The Business Analyst responsible for working with the Chief Product Owner/Head of Change, the Project Director/Project Managers, Technology and the Lead Business Analyst to deliver a series of projects across ANZ in International Operations covering eSignatures, machine learning and a number of customer facing initiatives, with oversight across the Business Analysis of International Operations Strategic Automation initiatives.

Key Responsibilities

Drive your professional growth through rising to these challenges:
Discuss the design/technical requirements with the architects to ensure synergy and smooth integration
Analyze business needs, gaps and issues and performs business impact analysis and recommends best possible solutions working with technology team and within the functional coverage and capabilities of the product
Drive and coordinate the software business modeling and requirement collection by outlining and delimiting the solution being modeled
Support the delivery team on development time clarification and work back with the business if solution has to be revised
Communicate effectively with the business to identify needs and evaluate alternative business solutions with project management.
Work with Software architects and Development Leads in challenging the best solution for the business. Consistently deliver high-quality services to the business and manage their expectations effectively

About you
9+ years of relevant experience in Business Analyst
Experience in successfully conducting and documenting the business analysis in large scale complex projects on application development and managing multiple stakeholders and partners.
Ability to highlight and recommend the business impact of decisions in a timely manner
Highly structured communicator problem solver, with the ability to break down complex problems and work through them
Experience in implementing projects in Financial and Banking sector
Knowledge of JIRA and Confluence as well as AGILE methodologies
Independent person with strong sense of work commitment and presentation skills, and ability to handle fast-paced environment

About ANZ
At ANZ, everything we do boils down to ‘why’ – our purpose – to shape a world where people and communities thrive. We're just as focused on seeing our people thrive as well as our customers. We'll give you every opportunity to develop your career.
We are responding faster to changing customer requirements, focusing on the things that matter the most, energizing our people, eliminating waste and reducing bureaucracy. A happy workplace is a thriving one. So in order to attract and keep the best talent, and say thanks for the hard work, we make sure all our employees are rewarded.
ANZ recognizes the value of an inclusive and diverse work environment. We take pride in the diversity of our people and encourage applications from diverse candidates. Our recruitment decisions are based on the key inherent needs and requirements of each role, and candidates are selected based on their unique strengths and characteristics.


We work flexibly at ANZ. Talk to us and let us know how this role can be flexible for you.
To find out more about working at ANZ or to view other opportunities visit www.anz.com/careers. You may apply for this role by visiting ANZ Careers and search for reference number IND026737",18:06:54,31/12/2020
23,Data/Information Mgt Analyst 1,Citi,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=130be53aadcf3d73&fccid=5bcd1ef0a7f4fb99&vjs=3,3.9,None,"The Data/Information Mgt Analyst is a trainee professional role. Requires a good knowledge of the range of processes, procedures and systems to be used in carrying out assigned tasks and a basic understanding of the underlying concepts and principles upon which the job is based. Good understanding of how the team interacts with others in accomplishing the objectives of the area. Makes evaluative judgements based on the analysis of factual information. They are expected to resolve problems by identifying and selecting solutions through the application of acquired technical experience and will be guided by precedents. Must be able to exchange information in a concise way as well as be sensitive to audience diversity. Limited but direct impact on the business through the quality of the tasks/services provided. Impact of the job holder is restricted to own job.

Responsibilities:
This function covers incumbents responsible for various data activities, which include database administration, data analysis, maintenance, data quality, and database management or database architecture / design engineering
Responsible for routine operational or administrative work
Day-to-day actions are focused on administering defined procedures, analyses and report preparation
Individuals will have their work thoroughly reviewed and checked by more senior incumbents and will have limited contact outside their immediate area
Daily deliverable of routine and defined outputs, while at the same time developing knowledge of the broader context in which the work is being performed
Appropriately assess risk when business decisions are made, demonstrating particular consideration for the firm's reputation and safeguarding Citigroup, its clients and assets, by driving compliance with applicable laws, rules and regulations, adhering to Policy, applying sound ethical judgment regarding personal behavior, conduct and business practices, and escalating, managing and reporting control issues with transparency.

Qualifications:
Previous related experience preferred
High attention to detail
Customer service skills

Education:
Bachelors/University degree or equivalent experience

This job description provides a high-level review of the types of work performed. Other job-related duties may be assigned as required.
-
Job Family Group:
Decision Management
-
Job Family:
Data/Information Management
-
Time Type:
Full time
-
Citi is an equal opportunity and affirmative action employer.
Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.
Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review Accessibility at Citi.
View the ""EEO is the Law"" poster. View the EEO is the Law Supplement.
View the EEO Policy Statement.
View the Pay Transparency Posting",18:06:55,31/12/2020
24,Business Analyst (New Grad) - India UHR,Cisco Systems,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=aa5b290118d3711f&fccid=dfc44f3b8c44a6db&vjs=3,4.1,None,"Job Description
In Cisco, we have an outstanding opportunity where we actually get to use the technology we build!
We are Innovators
We drive innovation to propel business transformation while maintaining operational quality.
We are Accelerators
We accelerate digital solutions to generate cost savings and efficiency gains for enterprise growth and success.
We are Transformers
As customer zero, we transform the customer experience by being our own customer first with agility, quality, and security, we continuously deliver business outcomes for our clients.

What You’ll Do
Depending on the Business Function/Team you would join, your responsibilities will include a combination of the following:

Analyzes complex business problems, leveraging business and technical expertise to deliver business outcomes.

Engages with business stakeholders and cross-functional teams to understand business requirements to deliver end-to-end solutions.

Provides technical expertise to advise on solutions, including standard products and features to address business issues and opportunities.

Defines and maintains architecture standards, to ensure that application portfolio is aligned with business strategy

Develops business process architecture to onboard new offers, RTM and monetization models

Be responsible for demos as part of the CI/CD process

Innovating solutions to real business challenges

Collaborating on multiple cross-functional projects

Analyzing internal processes, data, and problems

Identifying issues and areas for improvement

Identifying new business models and benefits from enabling new capabilities

Mapping internal processes

Who You Are Recent graduate or on your final year of studies towards a bachelor’s or master’s degree in Business, Management, Finance, Math, Accounting, Information Systems or related field from an accredited institution before the program start date Minimum of an 8.5 CGPA or equivalent The requirement is for 2021/22 passout only Excellent analytical, problem-solving and decision-making skills High levels of customer orientation and service excellence Efficient collaboration skills with internal / external customers and cross-functional teams Excellent communication skills, “Can do” attitude, proactive engagement, solutions seeking & team player in global environment Good time management skills and the ability to prioritize work capacity

Desired Skills: Delivering complex business solutions and managing business processes and policies Possesses general business knowledge (sales, finance, etc.), knowledge of Cisco products, and understanding of IT functions Detail oriented and data driven. Comfortable with data, process flows, and systems thinking.

Desired Competencies: Demonstrated leadership and management experience Able to combine technical and business considerations in analytical thinking Actively contributing to business planning and insights to support decision-making in short, medium and long-term periods Knowledge of industry practices and products

Why Cisco
At Cisco, each person brings their unique talents to work as a team and make a difference. Yes, our technology changes the way the world works, lives, plays and learns, but our edge comes from our people.
We connect everything – people, process, data and things – and we use those connections to change our world for the better.
We innovate everywhere - From launching a new era of networking that adapts, learns and protects, to building Cisco Services that accelerate businesses and business results. Our technology powers entertainment, retail, healthcare, education and more – from Smart Cities to your everyday devices.
We benefit everyone - We do all of this while striving for a culture that empowers every person to be the difference, at work and in our communities.
So, you have colorful hair? Don’t care. Tattoos? Show off your ink. Like polka dots? That’s cool. Pop culture enthusiast? Many of us are. Passion for technology and world changing? Be you, with us!
Disclaimer - “ Please note this posting is to advertise potential job opportunities. The requirement is for 2021 /22 passout only. This exact role may not be open today, but could open in the near future. When you apply, a Cisco representative may contact you directly if a relevant position opens.”",18:06:56,31/12/2020
25,Business Analyst,Luxoft,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=def7d9502c93d661&fccid=4b841d912d46e4fd&vjs=3,4.4,None,"Project Description:
The project is in RISK Domain using EUNO platform which is supported by the IT team. The platform operates 24/7 supporting teams in Sydney. The platform undergoes constant change as it provides services to a number of business stakeholders. To facilitate the change a Senior Test Analyst with strong Batch testing experience is required to perform End to End Testing of the software solution.

Responsibilities:
Working in an Agile Scrum based environment to build a web based data management and transnational system
Perform reviews of complex business processes
Write requirement documents and user stories
Working directly with the business and senior technology stakeholders to lead requirement gathering
Skills Required:",18:06:57,31/12/2020
26,Business Analyst - Campaign to Order,Nutanix,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=aa62225155154e21&fccid=dd7de5cf522ca5fc&vjs=3,3.9,None,"Nutanix is building a world class organization and is looking for a top notch Business Analyst who is passionate about building solutions that customers love. This position requires a highly dedicated individual who can deliver results in a high growth, ever-evolving environment. With minimal supervision and working at the highest technical level of most phases of business analysis. This position collaborates with Product Managers, Sales Operations, Engineering and other cross-functional teams.
All listed tasks and responsibilities below are deemed as essential functions to this position; however, business conditions may require reasonable accommodations for additional tasks and responsibilities.
Job Responsibilities:

Partner with key business and technical stakeholders to enhance current solutions and develop new ones.
Drive and project manage initiatives End to End from inception to delivery
Create detailed requirement specifications for enhancements to existing or development of new functionality related to ever-evolving Sales processes
Ensure successful delivery of business automation roadmap and build trusted relationships with internal and external stakeholders
Provide input into and oversight of project definition and solution design for requested new features and operational enhancements for internal systems.
Deliver On Schedule, On Budget and On Scope Projects
Design and Build loosely coupled, innovative, agile and scalable solutions by leveraging existing packages / apps on Salesforce platform or designing custom solutions
Maintain SLAs and KPIs
Act as the liaison between PM, SalesOps, Marketing and occasionally finance, Operation and the technology organization, to manage business priorities, communicate changes in scope or schedule, and call out risks
Identify tasks and work with the application administrators, integration and product development team to estimate delivery of proposed projects/automations.
Manage Salesforce sales cloud & other applications related to those to provide scalable solutions to Nuntanix.
Prioritize and perform multiple tasks simultaneously
Work independently as well as collaboratively with a cross-functional team.
Minimum Job Qualifications :
Exhibits keen interest and experience in working with evolving business models in a large scale, complex, transformational cloud based SaaS solutions.
Proven work experience (3-6 years) in Quote to Cash domain
Expertise in Salesforce stack,sales cloud is must
Proven ability to develop product and effectively communicate recommendations to executive management
Proven experience working in Agile software development life cycle.
Technical background with understanding in software development and web technologies
Ability to work in a fast-paced, high energy environment that requires flexibility and the capacity to quickly learn and assimilate information/new skills is essential

Soft skills
Ability to build relationships, influence key decision-makers, and collaborate on a cross-functional team comprised of diverse personalities, skill sets, and levels of experience
Effective communicator that works well in a collaborative team setting
Strong team player who breaks down silos and works effectively with teams and stakeholders to establish and accomplish business objectives.
Exceptional ability to gather, organize and evaluate any information or data needed as input from stakeholders and development team to determine requirements and specifications.
CAN DO attitude.
Ability and desire to work in a fast paced and continually evolving environment
Creative problem solver who is able to think beyond the status quo",18:06:58,31/12/2020
27,Business Analyst - ERM KTLO,Standard Chartered,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=a07fa441dc11b46c&fccid=5249cd8e17163cb5&vjs=3,4.1,None,"Job: Business Support and Management
Primary Location: ASEAN & South Asia-India-Bangalore
Schedule: Full-time
Employee Status: Permanent
Posting Date: 23/Dec/2020, 2:41:17 AM
Unposting Date: Ongoing
About Standard Chartered
We are a leading international bank focused on helping people and companies prosper across Asia, Africa and the Middle East.


To us, good performance is about much more than turning a profit. It's about showing how you embody our valued behaviours - do the right thing, better together and never settle - as well as our brand promise, Here for good.


We're committed to promoting equality in the workplace and creating an inclusive and flexible culture - one where everyone can realise their full potential and make a positive contribution to our organisation. This in turn helps us to provide better support to our broad client base.



Business Analyst –ERM KTLO:
A Business Analyst is sought to join the ERM (Enterprise Risk Management) KTLO team. As a member of an experienced infrastructure change team, your focus will be on the delivery of business functionality and process change supported by the ERM systems and related components.

Key Roles & Responsibilities:
Undertake the role of a change agent for ERM (comprising of Model Risk Management, Reputational Risk, Climate Risk and Country Risk) - to identify needs for process improvements in the current risk measurement and reporting process, provide solutions and oversee implementation.
Work closely with the business users to understand, analyse and document change requirements
Produce business requirements documents / user stories
Liaise with internal technology teams to support the technical specification and development work
Undertake functional testing of the deliverables to ensure it meets the requirements, and provide support and guidance for user acceptance testing
Participate in UVT and go live events
User training, update of user guides and and support for system implementations
Assisting business stakeholders with production related queries and incidents which are having a direct impact on business
Qualifications & Skills:
A understanding of Enterprise Risk Management framework, with focus on Model Risk, Climate Risk and Reputational Risk
Strong full-life-cycle project experience
Strong experience managing detailed requirements across a broad domain
Strong analytical and critical thinking abilities, detail oriented and proficient with highly structured approaches aligned with project / change management best practices
Excellent communication skills, both oral and written, with an ability to interact effectively with stakeholders across bank-wide functions
Direct experience and thorough understanding of the key stages of business testing and the end-to-end change management process
Personal Attributes:
The role will require direct contact with business users and technology delivery teams, hence domain knowledge and business orientation are very important
The role requires a self-starter who wants to deliver quality solutions
Must have strong sense of responsibility/ownership
High learning aptitude, able to grasp new products, processes and technology quickly
Must be an effective communicator with a high standard of English literacy, interpersonal skills, problem solving and analytical skills, and excellent verbal communication and writing ability.
A team player who enjoys working with people on all levels as well as being able to work independently and under pressure to meet tight deadlines


Apply now to join the Bank for those with big career ambitions.


To view information on our benefits including our flexible working please visit our career pages. We welcome conversations on flexible working.",18:06:59,31/12/2020
28,Functional Business Analysis – Consultant – Blr,Deloitte,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=dcc34521a481864a&fccid=9e215d88a6b33622&vjs=3,4.0,None,"SCAM ALERT: Caution against fraudulent job offers!
More Info

×

SCAM ALERT
Caution against fraudulent job offers!

We have been informed of instances where jobseekers are led to believe of fictitious job opportunities with Deloitte India (“Deloitte”). In one or more such cases, false promises of actual or potential selection, or initiation or completion of the recruitment formalities appear to have been or are being made. Some jobseekers appear to have been asked to pay money to specified bank accounts of individuals or entities as a condition of their selection for a ‘job’ with Deloitte. These individuals or entities are in no way connected with Deloitte and do not represent or otherwise act on behalf of Deloitte.

We would like to clarify that:
At Deloitte, ethics and integrity are fundamental and not negotiable.
We are against corruption and neither offer bribes nor accept them, nor induce or permit any other party to make or receive bribes on our behalf.
We have not authorised any party or person to collect any money from jobseekers in any form whatsoever for promises of getting jobs in Deloitte.
We consider candidates only on merit and that we provide an equal opportunity to eligible applicants.
No one other than an authorised official of Deloitte is permitted to confirm any job offer from Deloitte.
Anyone who at any time has made or makes any payment to any party against promises of job or selection for a job with Deloitte or any matter related to this (including those for ‘registration’, ‘verification’ or ‘security deposit’) or otherwise engages with any such person who has made or makes fraudulent promises or offers, does so (or has done so) entirely at their own risk. Deloitte takes no responsibility or liability for any such unauthorised or fraudulent actions or engagements.
We encourage jobseekers to exercise caution. If you have queries about the veracity of a job offer you have received which relates to Deloitte or would like to report a fraud with regard to job offers with Deloitte, please send an email to inhiringalert@deloitte.com

Functional Testing – Consultant

We are looking for a Consultant to join our organization and be a part of success in delivering the software development projects with quality by deriving complex test scenarios, design quality test cases/scripts and execute manual/automated tests and report defects in the system. Should be able to deliver automation of end-to-end functional modules, assist in status reporting and effectively communicate.

Who we are:
The Deloitte Consulting, Core Business Operations offering helps clients bring focus to their toughest integration challenges across the technology lifecycle. From requirements to architecture, testing to deployment and beyond, we bring an integrated, “whole company” perspective to every project.

We help our clients make sure that application engineering and testing is executed in lock step with business objectives to optimize performance. We define, develop, and test meaningful business workload scenarios that come as close as possible to an actual day in the life of the application.

To achieve this, we are looking for highly motivated and passionate professionals like you with varied skillset and experiences.

Qualifications -

Required -

Bachelor’s Degree with 3-6 years of industry experience in a functional testing role for Investment Management operations

Functional / Industry Experience:
Understanding of asset management business, including front office operations and middle/back office operations
Functional knowledge of Fixed Income products such as, Bonds, Futures, Loans, Money Markets, and Swaps
Understanding of asset management technologies – Charles River IMS, Blackrock Aladdin, SimCorp Dimension. Charles River IMS is preferable
Experience in leading client discussions and soliciting business requirements

Testing Experience:
Ability to comprehend complex business requirements and translate them into test cases
Good understanding of QA methodologies, software testing life cycle and processes.
Hands on knowledge of Agile Principles and ability to perform in an Agile environment
Hands on Experience in designing highly reusable and efficient Test Framework
Working knowledge of test management tools like Microfocus/ Visual Studio Test Manager /Maven /JIRA / HP QC / Others
Experience in setting up and configuring test environments is highly preferred

Consulting Skills:
Strong analytical and problem-solving skills
Ability to effectively articulate technical challenges and solutions
Experience in managing conversations with on-ground client stakeholders
Advanced MS Excel skills and comfort working with MS Powerpoint

We believe you are:
An innovator with intellectual curiosity and creativity
Adaptable, flexible and a professional with integrity
A good communicator with excellent verbal and written communication skills
Problem solver with detailed analytical and judgmental skills
An enthusiastic person in sharing knowledge with team members and
A good mentor for juniors in the team

How you’ll grow

At Deloitte, we’ve invested a great deal to create a rich environment in which our professionals can grow. We want all our people to develop in their own way, playing to their own strengths as they hone their leadership skills. And, as a part of our efforts, we provide our professionals with a variety of learning and networking opportunities—including exposure to leaders, sponsors, coaches, and challenging assignments—to help accelerate their careers along the way. No two people learn in exactly the same way. So, we provide a range of resources including live classrooms, team-based learning, and eLearning. DU: The Leadership Center in India, our state-of-the-art, world-class learning Center in the Hyderabad offices is an extension of the Deloitte University (DU) in Westlake, Texas, and represents a tangible symbol of our commitment to our people’s growth and development. Explore DU: The Leadership Center in India

Benefits

At Deloitte, we know that great people make a great organization. We value our people and offer employees a broad range of benefits. Learn more about what working at Deloitte can mean to you.

Deloitte’s culture

Our positive and supportive culture encourages our people to do their best work every day. We celebrate individuals by recognizing their uniqueness and offering them the flexibility to make daily choices that can help them to be healthy, centered, confident, and aware. We offer well-being programs and are continuously looking for new ways to maintain a culture that is inclusive, invites authenticity, leverages our diversity, and where our people excel and lead healthy, happy lives. Learn more about Life at Deloitte.

Corporate citizenship

Deloitte is led by a purpose: to make an impact that matters. This purpose defines who we are and extends to relationships with our clients, our people and our communities. We believe that business has the power to inspire and transform. We focus on education, giving, skill-based volunteerism, and leadership to help drive positive social impact in our communities. Learn more about Deloitte’s impact on the world.

Education:
Bachelor’s degree from accredited university with strong academic record.
MHA/B.E./B.Tech./MCA/MSc/M.Tech/MBA or any medical background
\\“Deloitte\\” is the brand under which tens of thousands of dedicated professionals in independent firms throughout the world collaborate to provide audit, consulting, financial advisory, risk management and tax services to selected clients. These firms are members of Deloitte Touche Tohmatsu Limited DTTL, a UK private company limited by guarantee. Each member firm provides services in a particular geographic area and is subject to the laws and professional regulations of the particular country or countries in which it operates. DTTL does not itself provide services to clients. DTTL and each DTTL member firm are separate and distinct legal entities, which cannot obligate each other. DTTL and each DTTL member firm are liable only for their own acts or omissions and not those of each other. Each DTTL member firm is structured differently in accordance with national laws, regulations, customary practice, and other factors, and may secure the provision of professional services in its territory through subsidiaries, affiliates and/or other entities. In the United States, Deloitte LLP is the member firm of DTTL. Like DTTL, Deloitte LLP does not provide services to clients. Instead, services are primarily provided by the subsidiaries of Deloitte LLP, including: Deloitte & Touche LLPDeloitte Consulting LLPDeloitte Financial Advisory Services LLPDeloitte Tax LLP

Requisition code: E21BCCONPC1-FuncBA",18:07:01,31/12/2020
29,Financial/Business Analyst,Saudagar Enterprise Spinning Mill,"Bengaluru, Karnataka",https://in.indeed.com/rc/clk?jk=a3fa424733755f00&fccid=ef7988e85d170556&vjs=3,None,None,"cost analyse/cost advisor/cost controller/accountant

Audit accounts, analysis costing , support financial team, who can work at south India, who can consolidate accounts of different branches, Familiar with accounts & costing works, good in decision making , should know to calculate product /service cost, provide solid base for costing",18:07:03,31/12/2020
